date,total_cases,total_cases_per_million,total_deaths,total_deaths_per_million,icu_patients,icu_patients_per_million,stringency_index,reproduction_rate,population,population_density,median_age,life_expectancy,gdp_per_capita,extreme_poverty,diabetes_prevalence,hospital_beds_per_thousand,year,month,day,country_South Korea,code_KOR,continent_Asia
2024-10-13,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,10,13,True,True,True
2024-10-14,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,10,14,True,True,True
2024-10-15,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,10,15,True,True,True
2024-10-16,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,10,16,True,True,True
2024-10-17,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,10,17,True,True,True
2024-10-18,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,10,18,True,True,True
2024-10-19,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,10,19,True,True,True
2024-10-20,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,10,20,True,True,True
2024-10-21,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,10,21,True,True,True
2024-10-22,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,10,22,True,True,True
2024-10-23,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,10,23,True,True,True
2024-10-24,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,10,24,True,True,True
2024-10-25,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,10,25,True,True,True
2024-10-26,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,10,26,True,True,True
2024-10-27,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,10,27,True,True,True
2024-10-28,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,10,28,True,True,True
2024-10-29,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,10,29,True,True,True
2024-10-30,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,10,30,True,True,True
2024-10-31,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,10,31,True,True,True
2024-11-01,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,11,1,True,True,True
2024-11-02,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,11,2,True,True,True
2024-11-03,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,11,3,True,True,True
2024-11-04,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,11,4,True,True,True
2024-11-05,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,11,5,True,True,True
2024-11-06,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,11,6,True,True,True
2024-11-07,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,11,7,True,True,True
2024-11-08,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,11,8,True,True,True
2024-11-09,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,11,9,True,True,True
2024-11-10,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,11,10,True,True,True
2024-11-11,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,11,11,True,True,True
2024-11-12,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,11,12,True,True,True
2024-11-13,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,11,13,True,True,True
2024-11-14,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,11,14,True,True,True
2024-11-15,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,11,15,True,True,True
2024-11-16,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,11,16,True,True,True
2024-11-17,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,11,17,True,True,True
2024-11-18,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,11,18,True,True,True
2024-11-19,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,11,19,True,True,True
2024-11-20,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,11,20,True,True,True
2024-11-21,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,11,21,True,True,True
2024-11-22,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,11,22,True,True,True
2024-11-23,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,11,23,True,True,True
2024-11-24,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,11,24,True,True,True
2024-11-25,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,11,25,True,True,True
2024-11-26,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,11,26,True,True,True
2024-11-27,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,11,27,True,True,True
2024-11-28,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,11,28,True,True,True
2024-11-29,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,11,29,True,True,True
2024-11-30,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,11,30,True,True,True
2024-12-01,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,12,1,True,True,True
2024-12-02,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,12,2,True,True,True
2024-12-03,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,12,3,True,True,True
2024-12-04,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,12,4,True,True,True
2024-12-05,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,12,5,True,True,True
2024-12-06,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,12,6,True,True,True
2024-12-07,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,12,7,True,True,True
2024-12-08,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,12,8,True,True,True
2024-12-09,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,12,9,True,True,True
2024-12-10,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,12,10,True,True,True
2024-12-11,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,12,11,True,True,True
2024-12-12,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,12,12,True,True,True
2024-12-13,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,12,13,True,True,True
2024-12-14,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,12,14,True,True,True
2024-12-15,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,12,15,True,True,True
2024-12-16,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,12,16,True,True,True
2024-12-17,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,12,17,True,True,True
2024-12-18,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,12,18,True,True,True
2024-12-19,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,12,19,True,True,True
2024-12-20,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,12,20,True,True,True
2024-12-21,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,12,21,True,True,True
2024-12-22,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,12,22,True,True,True
2024-12-23,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,12,23,True,True,True
2024-12-24,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,12,24,True,True,True
2024-12-25,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,12,25,True,True,True
2024-12-26,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,12,26,True,True,True
2024-12-27,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,12,27,True,True,True
2024-12-28,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,12,28,True,True,True
2024-12-29,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,12,29,True,True,True
2024-12-30,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,12,30,True,True,True
2024-12-31,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2024,12,31,True,True,True
2025-01-01,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2025,1,1,True,True,True
2025-01-02,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2025,1,2,True,True,True
2025-01-03,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2025,1,3,True,True,True
2025-01-04,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2025,1,4,True,True,True
2025-01-05,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2025,1,5,True,True,True
2025-01-06,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2025,1,6,True,True,True
2025-01-07,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2025,1,7,True,True,True
2025-01-08,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2025,1,8,True,True,True
2025-01-09,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2025,1,9,True,True,True
2025-01-10,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2025,1,10,True,True,True
2025-01-11,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2025,1,11,True,True,True
2025-01-12,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2025,1,12,True,True,True
2025-01-13,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2025,1,13,True,True,True
2025-01-14,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2025,1,14,True,True,True
2025-01-15,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2025,1,15,True,True,True
2025-01-16,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2025,1,16,True,True,True
2025-01-17,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2025,1,17,True,True,True
2025-01-18,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2025,1,18,True,True,True
2025-01-19,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2025,1,19,True,True,True
2025-01-20,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2025,1,20,True,True,True
2025-01-21,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2025,1,21,True,True,True
2025-01-22,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2025,1,22,True,True,True
2025-01-23,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2025,1,23,True,True,True
2025-01-24,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2025,1,24,True,True,True
2025-01-25,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2025,1,25,True,True,True
2025-01-26,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2025,1,26,True,True,True
2025-01-27,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2025,1,27,True,True,True
2025-01-28,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2025,1,28,True,True,True
2025-01-29,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2025,1,29,True,True,True
2025-01-30,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2025,1,30,True,True,True
2025-01-31,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2025,1,31,True,True,True
2025-02-01,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2025,2,1,True,True,True
2025-02-02,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2025,2,2,True,True,True
2025-02-03,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2025,2,3,True,True,True
2025-02-04,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2025,2,4,True,True,True
2025-02-05,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2025,2,5,True,True,True
2025-02-06,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2025,2,6,True,True,True
2025-02-07,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2025,2,7,True,True,True
2025-02-08,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2025,2,8,True,True,True
2025-02-09,34571873.0,667636.56,35934.0,693.94135,143.0,2.76,11.11,0.9517,51782473,530.55810546875,43.94400024414063,82.72699737548828,45560.125,0.2487649172544479,6.800000190734863,12.43000030517578,2025,2,9,True,True,True
